Dist Code,Year,State Code,State Name,Dist Name,JAN,FEB,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPT,OCT,NOV,DEC,ANNUAL
655,2014,19,Kerala,Kottayam,11.1,18.7,45.2,145.3,303.6,496.8,490.9,805.1,313.4,468.4,156.5,94.8,3349.8
655,2015,19,Kerala,Kottayam,9.1,4.4,131.7,301.7,239.9,615.5,306.8,293.1,374.1,402.9,203,122,3004.2
656,2005,19,Kerala,Kozhikode,17,5,0,87,262,824,857,440,220,263,157,31,3163
656,2006,19,Kerala,Kozhikode,12,8,24,10,601,937,629,507,656,296,97,0,3777
656,2007,19,Kerala,Kozhikode,0,0,4,137.5,424.8,952.7,1212.4,723.1,699.1,438.8,108.8,0,4701.2
656,2008,19,Kerala,Kozhikode,0,1.8,267.8,134.4,69.6,821.1,577.8,343.1,478.6,614,14,6.1,3328.3
656,2009,19,Kerala,Kozhikode,0,0,4.1,63.1,179.1,608.4,1817.4,301.1,338.6,321.3,335.1,22.7,3990.9
656,2010,19,Kerala,Kozhikode,7.1,0.3,0,143.3,249.9,1094.5,897.8,368.9,323.1,495,280,13.9,3873.8
656,2011,19,Kerala,Kozhikode,0,0,1.1,121.4,100.5,1193.1,840.1,682.1,609.5,206.5,213.1,5.3,3972.7
656,2012,19,Kerala,Kozhikode,0.3,9.1,0.8,113.5,41.3,884.5,451.3,625.8,429.1,214.3,159.8,0,2929.8
656,2013,19,Kerala,Kozhikode,1.3,41.8,38.8,21.8,193.9,1426.1,1113.9,391.6,235,269,96.6,13.8,3843.6
656,2014,19,Kerala,Kozhikode,0,0,0.8,90.7,254.4,508.2,1068.2,879,318.3,331.6,105.6,9.3,3566.1
656,2015,19,Kerala,Kozhikode,0,0,35.3,90.5,189.5,667.9,780.5,256.9,290.1,351.3,199.3,8.8,2870.1
657,2005,19,Kerala,Malappuram,18,0,0,62,158,637,637,433,166,281,133,29,2554
657,2006,19,Kerala,Malappuram,7,6,11,22,492,666,546,408,617,333,199,0,3307
657,2007,19,Kerala,Malappuram,0.1,0,10,55,192.1,695.1,1223.8,435,560.7,279.6,74.5,2.5,3528.4
657,2008,19,Kerala,Malappuram,0,17.6,207.2,32.5,115,536.1,371,219,281.8,347.8,16.6,0.2,2144.8
657,2009,19,Kerala,Malappuram,0,0,7,46.4,143.3,337.9,993.4,243.1,256.6,200.1,257.5,12.5,2497.8
657,2010,19,Kerala,Malappuram,1.4,0,0.5,92.7,118.9,654.5,522.9,302.9,236,416.4,252.3,20,2618.5
657,2011,19,Kerala,Malappuram,10.9,18.1,11.5,143.6,59.3,925.3,467.6,484.5,402.2,285.3,130.6,2,2940.9
657,2012,19,Kerala,Malappuram,0,2.1,0.9,171.3,31,495.3,420.3,440.3,203,142,70.8,9,1986
657,2013,19,Kerala,Malappuram,0,7.7,28.2,8.5,104.8,1066.1,911.5,351.7,348.4,200.8,175.3,11.9,3214.9
657,2014,19,Kerala,Malappuram,1.1,0.5,0,49.8,236.4,542.1,856.8,615.9,297.4,371.1,121.3,40.7,3133.1
657,2015,19,Kerala,Malappuram,0,0,37.2,167,187.2,593.8,411.5,264,266.8,291.8,232,36.3,2487.6
658,2005,19,Kerala,Palakkad,14,8,13,81,164,498,546,421,191,251,137,29,2353
658,2006,19,Kerala,Palakkad,9,9,27,65,404,502,458,348,414,245,148,0,2629
658,2007,19,Kerala,Palakkad,1,0,0,101.4,158.9,625.4,1032.6,478,507.3,310.3,32.6,19.2,3266.7
658,2008,19,Kerala,Palakkad,0,26.6,153.9,28.6,41.2,445.6,359,214.1,241.9,364.1,8.6,0.1,1883.7
658,2009,19,Kerala,Palakkad,0,0,0,58,138.8,282,985,262.3,250.6,176.1,248.7,14.8,2416.3
658,2010,19,Kerala,Palakkad,1.9,0,10.8,130.8,109.1,545.3,508.4,267.2,180,397.9,279.8,24,2455.2
658,2011,19,Kerala,Palakkad,0.9,61.1,17.4,125.8,68.9,718.1,398.5,421.9,335.5,249.2,204.7,8.6,2610.6
658,2012,19,Kerala,Palakkad,0,0,6.2,141.6,64.4,386.9,297.5,367,171.7,197,61.6,4,1697.9
658,2013,19,Kerala,Palakkad,0,43.5,34.1,34.4,55.6,729.2,796.8,279.3,283.7,235.2,74.4,4.6,2570.8
658,2014,19,Kerala,Palakkad,0,3.1,5.2,36.4,190.8,314,602.2,561.4,230.6,282.5,40.2,12.1,2278.5
658,2015,19,Kerala,Palakkad,0,2,27.1,184.2,245.6,455.2,281.8,219.2,199.3,141.8,185.8,43.2,1985.2
659,2005,19,Kerala,Kollam,26,17,31,226,380,540,395,253,202,340,250,36,2696
659,2006,19,Kerala,Kollam,15,24,68,96,351,307,377,254,383,575,306,5,2761
659,2007,19,Kerala,Kollam,0,12,40,185.9,161.3,499,574.1,263.1,408.1,445,128.8,26,2743.3
659,2008,19,Kerala,Kollam,0,41,224.9,137.6,120.8,207.1,454.8,265.1,247,360.8,122.7,25.6,2207.4
659,2009,19,Kerala,Kollam,2.2,3,39.7,121.9,136.4,272.3,369.9,185.5,272.9,325.9,317,15.7,2062.4
659,2010,19,Kerala,Kollam,11.5,0,59.1,221.1,203.5,357,362.3,304.8,258.3,527.6,388.4,95,2788.6
659,2011,19,Kerala,Kollam,57.1,98.6,46.7,177.4,148.2,417.3,283,219.6,242.2,233.7,268.4,100.9,2293.1
659,2012,19,Kerala,Kollam,13.7,20.9,77.4,228.6,145.8,167.5,210.6,272.6,149.8,240.2,111.1,17.4,1655.6
659,2013,19,Kerala,Kollam,10.3,58,49.2,90.2,159.6,749.5,449,205.3,373.6,290.9,213.8,39.5,2688.9
659,2014,19,Kerala,Kollam,0.5,15.7,51.4,151.7,290.8,283.5,287.9,591.5,260,386.6,151.7,40.1,2511.4
659,2015,19,Kerala,Kollam,7.7,32.9,34.6,279,226.4,411.7,185,141.1,255.8,386,307.6,68.6,2336.4
660,2005,19,Kerala,Thrissur,9,3,0,76,238,792,752,451,257,312,156,26,3072
660,2006,19,Kerala,Thrissur,7,6,24,61,620,644,554,517,509,372,177,1,3492
660,2007,19,Kerala,Thrissur,0,0,0,106,240.8,783.2,1170.2,533.3,660.3,413.3,48.6,4.5,3960.2
660,2008,19,Kerala,Thrissur,0,21,218.1,45.7,59.8,523.4,437.7,260.2,345.5,384.7,9,5,2310.1
660,2009,19,Kerala,Thrissur,0,0,0,53.9,289.4,586.1,972,385.1,361.3,156.9,206.3,30,3041
660,2010,19,Kerala,Thrissur,18.4,0,9.3,74.7,197.4,775.8,601.5,236.6,308,561.6,332.6,20.5,3136.4
660,2011,19,Kerala,Thrissur,0,30.6,12.4,85.7,162,825.6,537.6,584.6,479.7,247.3,173.1,4,3142.6
660,2012,19,Kerala,Thrissur,1.8,0.1,9.3,185.4,129.8,598.1,337.3,543.5,260.7,192.4,89.3,13.7,2361.4
660,2013,19,Kerala,Thrissur,0.8,46,29.8,9.9,129.6,1066,778.5,336.6,274.9,402.6,105.4,3.9,3184
660,2014,19,Kerala,Thrissur,0,5.9,3.2,47.7,250,455.6,560,672.2,259.9,407.9,94.1,21.1,2777.6
660,2015,19,Kerala,Thrissur,0.9,0,38.4,139.5,188.4,622.1,463.2,277.5,314.3,274.4,183.3,91.9,2593.9
661,2005,19,Kerala,Thiruvananthapuram,5,9,28,129,227,370,251,142,168,297,203,74,1903
661,2006,19,Kerala,Thiruvananthapuram,23,24,47,81,279,239,190,123,474,521,297,14,2312
661,2007,19,Kerala,Thiruvananthapuram,0.3,2,4,214.3,167.2,348.7,306.6,177.2,279.1,327.8,213.8,11.7,2052.7
661,2008,19,Kerala,Thiruvananthapuram,0,24.6,276,158.3,89.8,116.3,286,180.6,202.6,363.9,195.2,38.2,1931.5
661,2009,19,Kerala,Thiruvananthapuram,5,0,3.5,44.6,206.9,183.3,204.3,87.3,183.3,119.4,346.3,42.5,1426.4
661,2010,19,Kerala,Thiruvananthapuram,108.3,0,73.1,109.4,216.7,237,234.9,118.7,114.1,414.4,326,188.3,2140.9
661,2011,19,Kerala,Thiruvananthapuram,43.6,73.6,15,157.1,92.9,272,97.6,84.4,131.5,141.4,240.4,168.8,1518.3
661,2012,19,Kerala,Thiruvananthapuram,14.4,35.1,26.1,164.7,88.7,99.1,146.2,169.7,77.7,159.3,140.7,32.7,1154.4
661,2013,19,Kerala,Thiruvananthapuram,10.5,63.1,46.8,31.7,120.9,525.3,247.9,115.8,219.7,155.9,273.9,33.6,1845.1
661,2014,19,Kerala,Thiruvananthapuram,45.8,13.1,35.1,136.4,272.6,142.4,118.7,458.6,189.4,288.3,128.6,83,1912
661,2015,19,Kerala,Thiruvananthapuram,9.6,0.4,50.6,257.3,336.8,358.7,60.6,71.4,307.1,367,275.8,156.8,2252.1
701,2005,8,Orissa,Balasore,15.9,0,63,71.3,87.5,227.2,403.3,222,549.2,431.7,0,0,2071.1
701,2006,8,Orissa,Balasore,0,0,24.8,27.2,111.8,240.1,369.8,523.8,429.3,24.8,22.2,0,1773.8
701,2007,8,Orissa,Balasore,5.3,90.8,17.7,37.1,106.2,285.2,471.6,582.3,536.1,59.6,36.4,0,2228.3
701,2008,8,Orissa,Balasore,67.2,18.1,3.8,22.7,98.4,630.8,263.5,286.7,299.5,10.3,0,0,1701
701,2009,8,Orissa,Balasore,0,0,16.1,3.6,207.1,74.5,387.5,275,297.6,201,0,0,1462.4
701,2010,8,Orissa,Balasore,0,0,1.6,1.6,200.6,93.3,253.5,176.7,305.6,198.6,5.8,27.2,1264.5
701,2011,8,Orissa,Balasore,0,16,3.3,32.7,108.9,348.3,112.4,373.8,472.3,19.8,0,0,1487.5
701,2012,8,Orissa,Balasore,70.7,26.1,0,105.2,20.8,140.1,171,266.1,228,39.4,39.3,22.9,1129.6
701,2013,8,Orissa,Balasore,0.3,6.6,2.9,87.6,176.9,233.3,238.9,340.8,356.6,746,0,0,2189.9
701,2014,8,Orissa,Balasore,0,58.7,23.4,22.5,200.4,156.8,445.3,484.4,285.7,125.7,0,0.1,1803
701,2015,8,Orissa,Balasore,32.8,11.3,28.2,91.7,22.9,255.6,457.9,176.3,137.9,26.4,0.2,19.4,1260.6
702,2005,8,Orissa,Bolangir,53.9,9,3.9,0,2.8,115.2,423.3,173.9,241.6,118,1.1,4,1146.7
702,2006,8,Orissa,Bolangir,0,0,34,11,93.3,143.5,577.3,721.4,114.1,12.2,11.9,0,1718.7
702,2007,8,Orissa,Bolangir,0,11.2,0,17,23.6,288.6,220.4,355.9,294.7,33.8,0,0,1245.2
702,2008,8,Orissa,Bolangir,8.8,11.9,8.6,22.4,1.9,267.7,335.4,505.1,472.5,6.7,0,0,1641
702,2009,8,Orissa,Bolangir,0,0,0,0,28.2,88.7,943.7,370.1,129.9,52.1,0,0,1612.7
702,2010,8,Orissa,Bolangir,9.1,0,0.5,1.4,44.7,69.3,370.7,252.7,269.1,52.3,17.8,26.9,1114.5
702,2011,8,Orissa,Bolangir,1.1,8.4,3.9,38.5,19.1,105.5,198.9,347.5,415.9,5.9,0,0,1144.7
702,2012,8,Orissa,Bolangir,21,0,0.8,5.7,4.4,223.3,240.3,317.1,261.8,47.8,7.7,0,1129.9
702,2013,8,Orissa,Bolangir,1.3,4.3,0.9,47.2,20,189.3,437.2,247.5,164.4,195.2,0,0,1307.3
702,2014,8,Orissa,Bolangir,0,3.8,7.1,8.6,139.3,61.1,480.1,295.7,206.2,25.1,0,0,1227
702,2015,8,Orissa,Bolangir,16.5,0.8,5.7,38.7,10.1,174.9,235.6,234.9,212.5,2.6,0,9,941.3
703,2005,8,Orissa,Cuttack,21.5,0,58.1,45.4,54.9,162.2,614.2,240.2,524,290.6,0,0.1,2011.2
703,2006,8,Orissa,Cuttack,2.1,0,22.2,11.5,169.1,238.4,438.8,685,329.1,26.4,4.8,0,1927.4
703,2007,8,Orissa,Cuttack,0,76.2,11.5,8.4,137.5,254.6,232.7,499.6,630.8,57.3,2.4,0,1911
703,2008,8,Orissa,Cuttack,32.8,9.9,25.1,61.9,78,413.9,280.2,428.4,495.8,26.7,0.3,0,1853
703,2009,8,Orissa,Cuttack,0,0,0.4,1,118,88.3,712.9,417.5,259.7,243.2,0,0,1841
703,2010,8,Orissa,Cuttack,3.2,0,4.3,0.1,152.5,221.9,278.5,300.5,170,207.1,33.5,18.9,1390.5
703,2011,8,Orissa,Cuttack,23.1,48.2,3.7,21.9,132,274.5,227,416.2,338,13.4,0,4,1502
703,2012,8,Orissa,Cuttack,79.3,0,0,77.8,31.8,192.9,491.8,445.7,202.3,106.7,175.5,0,1803.8
703,2013,8,Orissa,Cuttack,0.1,7,1.1,40.1,79.4,216.3,339.2,109.1,232.3,634,0,0,1658.6
703,2014,8,Orissa,Cuttack,0,21.9,32.7,3.2,136.6,57.3,540.3,398,315.2,186.5,0,0,1691.7
703,2015,8,Orissa,Cuttack,18.4,0,1.6,43.1,9.4,196.1,310.9,297.6,197.9,42.3,5.5,10.9,1133.7
704,2005,8,Orissa,Dhenkanal,22.7,0,30.3,15.1,63.2,201.4,678.6,157.2,313.3,251,8.4,0,1741.2
704,2006,8,Orissa,Dhenkanal,0,0,31,27.3,95.6,140,273.1,503.4,273.1,34,7.1,0,1384.6
704,2007,8,Orissa,Dhenkanal,0,22.4,1.7,6.2,44.4,248.5,241,266.8,413.9,39.2,5.9,0,1290
704,2008,8,Orissa,Dhenkanal,73,4,8.5,16.7,56.8,301.7,275,346.9,327.8,18.3,0,0,1428.7
704,2009,8,Orissa,Dhenkanal,0,0,3.8,0.1,91.6,52.2,761.9,246.8,146.2,164.1,0,0,1466.7
704,2010,8,Orissa,Dhenkanal,0,0,9.1,14.9,118.3,187.3,212.1,226.6,185.6,121.4,9.5,42.8,1127.6
704,2011,8,Orissa,Dhenkanal,11.6,32.5,0.3,28.5,115.9,274.3,167.2,399,423.4,36.6,0,0,1489.3
704,2012,8,Orissa,Dhenkanal,112.2,0,0,56.7,32,158.8,347.3,417,240.6,85.2,74.7,0,1524.5
704,2013,8,Orissa,Dhenkanal,1.5,2.5,0,45.6,54.2,255.8,416.7,142.4,246.4,454.9,0,0,1620
704,2014,8,Orissa,Dhenkanal,0,16.5,23.2,6.7,83.9,53.1,542.2,345.4,218.8,98.9,0,0.1,1388.8
704,2015,8,Orissa,Dhenkanal,11.4,0,2.4,71.3,40.9,157.4,354.9,265.1,141.4,29.4,0,23.2,1097.4
705,2005,8,Orissa,Ganjam,31.5,0,30.3,27.1,25.9,97.9,232.5,163.2,440.3,271.6,38.8,0,1359.1
705,2006,8,Orissa,Ganjam,0,0,52.8,24.4,96.6,192.3,384,379.8,272.5,45.3,34.9,0,1482.6
705,2007,8,Orissa,Ganjam,0,32.1,20.7,7.6,81,270.2,118.9,317.7,352.2,83,1.2,0,1284.6
705,2008,8,Orissa,Ganjam,3.8,11.6,21.5,19.4,61.9,192.3,225.6,275,303.4,27.5,19.9,0,1161.9
705,2009,8,Orissa,Ganjam,0,0,8.6,7.3,81.1,99.5,476.9,207.1,129,164.8,0,0,1174.3
705,2010,8,Orissa,Ganjam,59.9,0,0,0,121.5,169.1,134.8,350,198.9,233.3,136.2,73.1,1476.8
705,2011,8,Orissa,Ganjam,2.2,19.1,0.2,56.8,63.1,112.8,176.9,298.9,150,33.6,0,0.2,913.8
705,2012,8,Orissa,Ganjam,53.2,1,0.6,57,36.9,88.6,291.8,229.2,183.6,80.9,273.1,0,1295.9
705,2013,8,Orissa,Ganjam,0.1,8.1,0.5,63.7,15.7,206.2,320.4,160.2,272.1,772,2.3,0,1821.3
705,2014,8,Orissa,Ganjam,0,3.2,33.6,12.2,79.6,55,360.9,287.7,321.9,174.9,0,4.2,1333.2
705,2015,8,Orissa,Ganjam,42.8,1.4,15.6,50.4,7.5,186.2,148.1,166,303.6,41.3,30.9,22.3,1016.1
706,2005,8,Orissa,Kalahandi,39.3,6.4,1.2,3.9,19.9,226.5,356.5,231.1,463.1,50.2,0,0,1398.1
706,2006,8,Orissa,Kalahandi,0,0,35.2,16.8,78.6,154.8,816.6,819.8,305,9.6,7.9,0,2244.3
706,2007,8,Orissa,Kalahandi,0,0,0,0.4,52.2,410,229.4,638.2,338.2,83.9,0,0,1752.3
706,2008,8,Orissa,Kalahandi,21.7,2.5,2.6,1.5,0,348.9,304.2,733.7,455.4,14.9,0,0,1885.4
706,2009,8,Orissa,Kalahandi,0,0,1.5,0,4.8,99.4,881.1,362.4,120.7,48.2,0,0,1518.1
706,2010,8,Orissa,Kalahandi,4.3,0,0,9.6,99.5,98.3,449,378.9,291.1,170.7,10,29.8,1541.2
706,2011,8,Orissa,Kalahandi,0,15.3,0,44.3,41.8,182.2,148.7,412.1,324.4,5.2,0,0,1174
706,2012,8,Orissa,Kalahandi,22.9,4.5,3.7,16,6.8,203.2,350,330.7,285.3,50.2,21.3,0,1294.6
706,2013,8,Orissa,Kalahandi,11.7,6.6,0,31.4,41.1,505.9,347,247,162.2,224.8,0,0,1577.7
706,2014,8,Orissa,Kalahandi,0,8.6,10.4,2.5,183.4,61.9,564.6,354.4,318.3,34.3,0.9,0,1539.3
706,2015,8,Orissa,Kalahandi,16.5,0,6.4,57.4,31.9,226.7,250.5,234.2,345.3,3.3,0.6,8.3,1181.1
707,2005,8,Orissa,Keonjhar,15,1.5,25.9,39.7,88.7,342,443.9,157,249.3,252.3,0.4,2.9,1618.6
707,2006,8,Orissa,Keonjhar,0,0,10.2,28.7,161.9,188.2,300.9,510.1,282.6,43,25.6,0,1551.2
707,2007,8,Orissa,Keonjhar,3.1,90.1,25.1,42.4,88.9,288.4,454.9,436.8,396.6,27.5,66.6,0,1920.4
707,2008,8,Orissa,Keonjhar,60.3,0.6,2.8,23.9,70.1,545.4,332.4,268,332.7,10.1,1.5,0,1647.8
707,2009,8,Orissa,Keonjhar,0.2,0,6.4,2,145.4,84.4,461.2,307.9,151.3,162.9,0,0,1321.7
707,2010,8,Orissa,Keonjhar,0,0,15.8,26.3,124,164.6,271.3,235.5,228.4,103,7.8,36.7,1213.4
707,2011,8,Orissa,Keonjhar,0,29.8,12,87.8,163.1,358.8,264.5,385.1,567,41.6,0,0,1909.7
707,2012,8,Orissa,Keonjhar,109.9,3.4,0,49.7,31.5,160.6,233.3,382.2,275.5,78.1,50,3.5,1377.7
707,2013,8,Orissa,Keonjhar,10.7,9.9,4.6,49.5,101.1,261.5,376.8,262.8,236,381.9,0.1,0,1694.9
707,2014,8,Orissa,Keonjhar,0,34.5,33.9,22.6,62.2,137.7,450.4,346.2,146.2,102.1,0,0.5,1336.3
707,2015,8,Orissa,Keonjhar,12,15.2,12,62,54.3,219.4,327.8,167.7,115.5,34.5,0,28.6,1049
708,2005,8,Orissa,Koraput,5.4,0,0,6.3,17.1,195,268.3,249.2,385.4,188.7,29.6,0,1345
708,2006,8,Orissa,Koraput,0,0,19,85,114,183.5,488.9,654.9,346.6,48.9,11.6,0,1952.4
708,2007,8,Orissa,Koraput,0,0,0,31.1,37.5,847.3,281.7,520,441.5,189.3,2.7,0,2351.1
708,2008,8,Orissa,Koraput,0,0.6,44,18.4,17.6,197.6,229.4,427.3,313,48.3,2.6,0,1298.8
708,2009,8,Orissa,Koraput,0,0,2.7,3.4,53.8,100.2,491.8,318.8,142.3,150.7,0,0,1263.7
708,2010,8,Orissa,Koraput,0,0,0,0,70,102.6,390.1,326.4,383.6,148.2,82.2,30.2,1533.3
708,2011,8,Orissa,Koraput,3.7,5.3,1.5,72.5,51.8,146.8,224.2,308.3,364.8,12.3,0,6.7,1197.9
708,2012,8,Orissa,Koraput,28.8,3.5,3.8,69.2,28.1,98.4,381.2,562.5,259.2,28.1,102.5,0,1565.3
708,2013,8,Orissa,Koraput,0,13.9,0.9,98.4,10.5,478.4,349.1,322.5,151.1,207.1,8.7,0,1640.6
708,2014,8,Orissa,Koraput,0,6.1,43.4,9.9,111.9,139.5,592.3,427.7,256.7,209.2,4.3,4.6,1805.6
708,2015,8,Orissa,Koraput,3.7,0.8,19.6,82.1,59.7,323.7,104.7,318.1,568.2,36.3,15,4.2,1536.1
709,2005,8,Orissa,Mayurbhanja,13.8,9.6,74.3,45.7,87.8,249.6,363.9,199.2,318.4,300.9,1,6.3,1670.5
709,2006,8,Orissa,Mayurbhanja,0.4,0,18,10.3,181.4,261.7,400.6,565.8,335.9,23.8,23.4,0,1821.3
709,2007,8,Orissa,Mayurbhanja,5.8,59.1,26.4,48.6,95.7,243,554.2,441,465.8,29.2,57.6,0,2026.4
709,2008,8,Orissa,Mayurbhanja,51.7,0.9,25.4,42.3,97.2,666.8,295.1,278.8,281,20.2,3.6,0,1763
709,2009,8,Orissa,Mayurbhanja,0,0,12.7,0.8,193.5,95.1,403.1,250.1,276.9,172.8,0,0,1405
709,2010,8,Orissa,Mayurbhanja,0,0.5,9.5,18,128.4,134.3,189,158.2,236.7,85.5,7.8,27.7,995.6
709,2011,8,Orissa,Mayurbhanja,3.3,11.1,23.3,108.8,137.5,417.7,130.5,369.7,449.8,17.7,0,0,1669.4
709,2012,8,Orissa,Mayurbhanja,70.1,17.3,0,78.5,49.9,157.7,272.5,331.2,264.6,65.5,26.2,18.8,1352.3
709,2013,8,Orissa,Mayurbhanja,1.9,9.7,4.2,88,200.3,216.6,454.5,365.5,308.4,624.8,0,0,2273.9
709,2014,8,Orissa,Mayurbhanja,0,44.1,35.2,30.8,152.3,170.3,451.7,431.6,237.4,107.7,0,0.3,1661.4
709,2015,8,Orissa,Mayurbhanja,20,2.3,25.7,122.6,67.7,249.3,480,207.2,118.4,21.9,0,27.3,1342.4
710,2005,8,Orissa,Phulbani ( Kandhamal ),33.8,2.3,19.2,28.6,73.7,186.5,463.6,142.9,643.6,341.2,13.1,0,1948.5
710,2006,8,Orissa,Phulbani ( Kandhamal ),0,0,36.1,15.2,113.7,249.8,634.9,1030,260,6.9,23.2,0,2369.8
710,2007,8,Orissa,Phulbani ( Kandhamal ),0,12.4,1.8,20.1,106.1,454.4,198.6,507,456.8,42.6,10.2,0,1810
710,2008,8,Orissa,Phulbani ( Kandhamal ),58.3,8.9,38.5,58.3,25.6,225.7,238.9,433,550.7,47,1.3,0,1686.2
710,2009,8,Orissa,Phulbani ( Kandhamal ),0,0,0.2,0,51.2,115.3,878.9,274.4,232.5,108.6,0,0,1661.1
710,2010,8,Orissa,Phulbani ( Kandhamal ),22.4,0,13.3,10.7,127.2,138.1,354.8,294.4,340.6,143.3,46.4,42.1,1533.3
710,2011,8,Orissa,Phulbani ( Kandhamal ),13.6,14.3,10.7,87.4,68.6,228.4,202.8,388.1,286.9,40,0,0,1340.8
710,2012,8,Orissa,Phulbani ( Kandhamal ),77.1,23.5,0,76.7,32,223.8,300.5,458.4,249.2,80.8,75.8,0,1597.8
710,2013,8,Orissa,Phulbani ( Kandhamal ),0.2,5.3,0,54.2,31.6,235.9,428.6,222.9,180,405.9,0,0,1564.6
710,2014,8,Orissa,Phulbani ( Kandhamal ),0,14.6,4.8,10.9,107.1,36.9,534.6,306.4,327.8,168.8,0,0.7,1512.6
710,2015,8,Orissa,Phulbani ( Kandhamal ),20,7.8,9.3,74.9,23.1,159.5,183.6,203.1,228,3,0,21.5,933.8
711,2005,8,Orissa,Puri,4.8,0,50.7,6.2,22.7,100.7,333.6,191.1,431.5,374.5,11.7,0,1527.5
711,2006,8,Orissa,Puri,2.1,0,13.2,5,87.3,154.3,498.2,826.5,241.8,51.2,53.1,0,1932.7
711,2007,8,Orissa,Puri,0,71.2,13.7,0.5,75.5,230.5,117.4,429.4,389.3,115.1,11.1,0,1453.7
711,2008,8,Orissa,Puri,24.1,16.9,3.5,66,22.4,298.6,334.3,311.8,267.4,48.6,25.9,0,1419.5
711,2009,8,Orissa,Puri,0,0,0,5.4,120.6,74.2,639.4,245.3,266.6,155.6,0,0,1507.1
711,2010,8,Orissa,Puri,0,2.6,0,0,141.8,124.8,162,358.4,253.1,283.4,123.5,63.5,1513.1
711,2011,8,Orissa,Puri,0,1.4,0,8.4,100.6,166.5,237.5,272.2,261.2,4,0,0,1051.8
711,2012,8,Orissa,Puri,6.7,0.1,0,49.9,19.2,171.7,262,287.8,206.6,94,177.1,0,1275.1
711,2013,8,Orissa,Puri,0.1,1.7,0,18,53.1,205.3,270.2,222.2,183.8,586.2,0,0,1540.6
711,2014,8,Orissa,Puri,0,1.3,20.4,0.5,100.6,71.7,528.6,258.5,389.6,101.5,0,3.9,1476.6
711,2015,8,Orissa,Puri,66.3,3.1,0.9,87.6,2.9,99.9,219.5,284.8,186.3,30.1,42.8,33,1057.2
712,2005,8,Orissa,Sambalpur,58.2,8,12.9,0.8,36.5,287.3,625.3,295.7,151.5,163,4.5,54.3,1698
712,2006,8,Orissa,Sambalpur,0,0,51.2,12.9,82.3,132.5,449.5,839.6,164.5,43.5,14.7,0,1790.7
712,2007,8,Orissa,Sambalpur,0,66.5,2,10.5,24.1,263.7,345.8,395.6,431.5,31.4,10,0,1581.1
712,2008,8,Orissa,Sambalpur,35.6,14.5,7.5,8.5,11.5,410.6,494.5,505,374.9,16.3,0.1,0,1879
712,2009,8,Orissa,Sambalpur,0,0,0,0.9,51.1,53.3,545.9,327.3,120.6,78.4,0,0,1177.5
712,2010,8,Orissa,Sambalpur,1.9,2.8,0,0,21.3,193.9,293.9,229.5,146.7,48.2,4.7,35.5,978.4
712,2011,8,Orissa,Sambalpur,0,8.5,0,17.9,42.2,185.7,344.7,346.5,674.8,19,0,0,1639.3
712,2012,8,Orissa,Sambalpur,102,11,0,13.7,3.2,235.8,429.6,743.8,282.9,94.3,46.2,2.2,1964.7
712,2013,8,Orissa,Sambalpur,7.1,10.7,1.9,31.5,14.2,191.8,495.5,254.8,155.1,248.1,0,0,1410.7
712,2014,8,Orissa,Sambalpur,0,25.6,13.3,0.8,28.3,65,419.8,634.4,329.7,46.2,0,1.5,1564.6
712,2015,8,Orissa,Sambalpur,5.8,3.6,7.4,52.6,2.5,248.8,463.3,331.6,136.6,5.5,0,14.7,1272.4
713,2005,8,Orissa,Sundargarh,25.3,6.4,6.6,1.9,26,349.9,317.5,207,155.7,119.7,0,26,1242
713,2006,8,Orissa,Sundargarh,0,0,13.8,4.6,118,106.4,435.9,381,131.9,21.7,0.5,0,1213.8
713,2007,8,Orissa,Sundargarh,3.3,57.5,3.8,11.3,30.5,185,454,583.8,240,22.7,59.9,0,1651.8
713,2008,8,Orissa,Sundargarh,8.6,1.6,4.8,8.5,12.9,392.6,423.6,379.5,249,15.1,0,0,1496.2
713,2009,8,Orissa,Sundargarh,0,0,0.8,0.9,71,90.1,448.6,305.7,120.7,89.1,0,0,1126.9
713,2010,8,Orissa,Sundargarh,3.1,3.6,0.9,3.9,36.3,155.6,250.7,252,149.2,42.2,8.3,39.8,945.6
713,2011,8,Orissa,Sundargarh,6.8,13.4,4,54.2,49.9,176.3,270.5,379.9,599.9,25.8,0,0,1580.7
713,2012,8,Orissa,Sundargarh,37.7,24.2,0,32.3,1.4,201.3,304,572.2,252.8,47.2,33.9,11.2,1518.2
713,2013,8,Orissa,Sundargarh,6.7,10.2,3.7,54.7,27.6,169.4,455.4,377.9,188.7,209.9,0,0,1504.2
713,2014,8,Orissa,Sundargarh,0.2,9.1,14,1.3,47.1,95,420.4,410.8,210,37,0,0.2,1245.1
713,2015,8,Orissa,Sundargarh,10.7,0.4,8.4,17.9,22.8,195.5,493.9,337,140.5,9.3,0,13.8,1250.2
800,2005,13,West Bengal,24 Parganas,-1,-1,107.5,31,68.5,172.5,433.5,244,201.5,432.5,0,0,1691
800,2006,13,West Bengal,24 Parganas,0,0,7,46.5,110.5,141,530.5,292,447.5,28,1,0,1604
800,2007,13,West Bengal,24 Parganas,3,57.7,14.1,50.3,141,257.1,581.9,293.7,455.7,78.4,68.4,0,2001
